"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_D_5","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_2","p_H","p_H_2","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_D_delta","rel_p_D_omicron","rel_p_H_alpha","rel_p_H_delta","rel_p_H_omicron","rel_p_ICU_alpha","rel_p_ICU_delta","rel_p_ICU_omicron","rho_pillar2_tests","seed_date_alpha","seed_date_delta","seed_date_omicron","start_date","ta_alpha","ta_delta","ta_omicron"
"east_of_england","alpha_admission",0.000405680892052386,9.31267960672929e-05,0.000269336989366994,-5.38174011900167e-06,-5.10309691804204e-05,-2.71315741131833e-05,1.19942349075814e-05,1.52137125558395e-05,-1.0495988934111e-05,3.18273651702569e-05,-1.78622037654579e-05,-6.97956044856819e-07,3.51365241806732e-06,7.93442175902987e-06,4.85199912569386e-06,0.000190627372728287,1.13230213810789e-05,-6.40129293273622e-06,1.684919976376e-05,-2.27341277455466e-05,2.23299526718705e-05,-2.27225061110167e-06,1.89031751674309e-05,5.22428522188356e-06,1.21383539098451e-05,2.25044740410027e-05,-5.98068711864626e-06,1.93428221563542e-05,1.94582745545285e-05,2.18951112579997e-06,-1.1184031404606e-07,2.24934530757711e-05,3.80557581468082e-06,3.40183072632495e-05,-1.79621505808494e-06,9.48838825965776e-06,-4.18322545494976e-06,3.96674118757099e-06,-2.10805505676957e-05,3.62035196156952e-05,0.000359458842436462,-0.00015993294342927,-0.000225488670256061,0.000264615664146592,-9.73638367992061e-05,0.000417183657937523,0.000416577290120112,-0.000503746052484551,-0.000301469011093851,-4.35102270169374e-05,0.000111800010792538,-0.000167386353641587,-0.000172310651721726,0.000535002132447166,0.000354987856686521,-3.23752182267249e-05,-0.00113916800160325,8.76803454275188e-07,-3.27398616427636e-07,5.96942521637948e-06,4.71045493898002e-07,-1.02292767837851e-06,2.59612330502505e-06,1.76453481675105e-06,2.44900136819271e-06,1.23771347059079e-06,5.92876829335945e-06,-0.00032598225165799,0.000837473975323235,-0.000681553126092999,0.000239310402932942,-0.00048048442719864,-0.000287134480928175,0.000169497038983048,0.000465535644019433,-0.000746223278704648,3.81907299196935e-05,-4.73296727100515e-06,0.00213670053631437,0.00128697914613534,-0.00284945447031558,-0.0104714771258334,-2.1992755848e-05,-9.27701234599263e-05,-0.000203720403865163
"east_of_england","alpha_D",9.31267960672929e-05,0.0400309523174298,0.000928721437408742,0.000805474062658933,-0.000261009997838861,-8.08565954929491e-07,-3.07999217249297e-05,-0.00021196709142208,0.000155820754450871,-3.26999101353466e-05,0.000170048337617666,7.97508626928338e-05,-2.82506808511449e-05,0.000363366890022666,-3.79996108172476e-05,0.00176063418048154,8.04855978691516e-05,0.000327556978817621,-0.000284794413716112,0.000263238853946222,0.000150968561587831,0.000174330169409817,0.000113436370080276,0.000255040307276061,0.000351261326920337,0.000231185150340508,-0.000328344944688737,0.000126203962594237,0.000666224441861105,-0.000254443854018763,0.000430937520864749,-0.000139486816602937,0.000215808291624456,1.57223345334553e-05,0.000217312510812572,-0.000101451798542793,9.81425387872032e-05,-0.00017370992766347,6.27885025948391e-05,5.35642687864736e-05,0.00292449836468379,0.00112597157628016,-0.00169143510499512,0.00510165380316459,-0.00364938262122901,0.0189538077013699,-0.00159397444849533,-0.00229133025021446,-0.00167904236665809,-0.00216214084407552,-0.000389295864783668,0.00120691685118846,0.00871333642394549,-0.00319375953656172,-0.000928054401675435,-0.000683253954974223,0.0128191671692603,2.2167992573552e-05,1.39619161466358e-06,7.06576341467295e-06,4.10301800348145e-06,5.08919903711428e-05,1.73397547832974e-05,-4.92263378965696e-07,1.16600974384803e-05,-1.39697792166487e-05,-2.49883398815793e-06,0.0150953339070884,0.000834966878800845,-0.00378462068621158,0.0108540550117994,-0.00266502084252057,-0.00887985197284875,0.00419686876408264,0.0115117881223876,-0.0108493754711728,0.00175890015138185,1.96398146521038e-05,-0.20154089098785,-0.112265670566295,0.0848361632038417,-0.0560978771753816,-0.00351850032854426,-0.00251731078625395,-0.00145511519217841
"east_of_england","alpha_death_hosp",0.000269336989366994,0.000928721437408742,0.00172099243937289,0.000196129241544185,-0.000123185447918456,1.00647024044142e-05,3.95469655880657e-05,-1.68136902415338e-05,8.35911834513514e-07,1.74850773429134e-06,-2.37015764171368e-05,-9.46675123007354e-06,-5.849472275011e-06,-3.79551601258882e-05,-2.34023675856458e-06,0.000243152720234461,5.64819369263827e-06,1.28846415978602e-05,-3.44078110767177e-05,-1.9226322852244e-05,2.24666546203797e-05,1.31084396154067e-05,-4.10918957327599e-06,-2.2741712135e-05,8.84101470608216e-05,-4.55663883351644e-05,-2.13045641998939e-05,2.30302434552151e-05,2.50120494674966e-05,-2.30125627279818e-05,2.72501132239993e-05,-4.18147195114748e-05,8.0430997899596e-05,-0.000121647080356589,9.19796313169235e-06,3.4909098266045e-05,-8.67287950310004e-05,5.86312506267404e-05,-4.54443910620371e-05,-2.7091312651587e-05,0.00103319256236985,-0.00073337540226184,-0.000831485007374943,0.000430017878628492,-0.00109506608239992,0.0029634523572732,-0.0015815187538104,-5.71924080503806e-05,-0.000850565089602037,0.000144672406689939,7.94071499821469e-05,6.56278101355275e-05,-0.000866057012310229,0.000652403587154816,0.000825410786665789,-6.89544723965064e-05,0.000167846764949942,5.38763963517311e-06,-5.7821746426427e-06,-1.47684149450082e-06,-7.19310886766782e-07,4.27116303056288e-07,5.51991675293381e-07,-4.60433031226931e-08,4.09733116116391e-06,-6.43644111718735e-07,2.48297441868847e-07,0.00240893300406932,0.00105672308580875,-2.2819036215642e-05,0.00232169402062419,0.00107245330626853,0.000277996747871116,0.00031346950798029,-0.00125074857024358,0.00213400551575367,0.000335446171284584,-1.2166788055065e-05,0.0468729189468096,-0.0352162268450146,-0.000261967834138807,-0.0303414127638598,0.000487105235214131,-0.00107705183192285,0.000282398676288777
"east_of_england","alpha_H",-5.38174011900167e-06,0.000805474062658933,0.000196129241544185,5.27387625761942e-05,-1.92872538671745e-05,4.18922707531723e-06,3.29372943958902e-06,-1.16653121001298e-05,8.05753452466783e-06,-1.39461243254488e-05,3.78197071659073e-06,-1.7777935475177e-06,-2.84063850155666e-06,-2.21468777566412e-06,-3.47075541388201e-06,4.22012014153632e-05,-7.94084676802305e-07,9.32733476798162e-06,-1.29664641773652e-05,1.59854599798541e-06,4.85786455306256e-06,3.28488106263219e-06,5.99469751814077e-07,-1.80849293972689e-06,1.72500279190158e-05,-1.293258595433e-06,-9.81928277667616e-06,6.06868669498945e-07,1.58630942666507e-05,-7.1420308420446e-06,1.50642589848973e-05,-1.82766700354916e-05,2.22223378060756e-05,-3.16111249473122e-05,6.47186309719749e-06,2.16595666172459e-06,-9.35775414497121e-06,3.69184988922556e-06,-6.64748404184073e-06,-2.88888782691218e-06,7.69197630882647e-05,-0.000111665031633585,-0.000157566204215691,0.00013477677762896,-0.000184914311846043,0.000697190608259774,-0.000189264882401378,-8.29178263103561e-06,-9.85362938549481e-05,-3.98913510250332e-05,5.82905088228388e-06,3.65211554041243e-05,8.99520783214446e-05,5.59404333906395e-05,5.97476548258482e-05,-1.00316349531623e-05,0.000600477600110367,1.46852737130522e-06,-5.15851910095482e-07,-4.36940775622713e-07,-1.06711007394106e-07,2.47827351634454e-06,4.01507421532654e-07,-3.30881834568073e-07,3.78680147552203e-07,-4.9218944721757e-07,-2.05413157231917e-07,0.000450896749484559,0.000139071832125567,-6.2333146779669e-05,0.000469286102116201,0.000113039967110018,-8.66597172862636e-05,8.23685141613663e-05,1.21675195225025e-05,8.23975738517519e-05,6.04622950635323e-05,-7.67328022409727e-07,0.00716559114450468,-0.0116345210305179,0.00136715438731533,-0.0046928447362916,0.000110567121101606,-0.000274477017565737,-2.11892466519171e-05
"east_of_england","beta1",-5.10309691804204e-05,-0.000261009997838861,-0.000123185447918456,-1.92872538671745e-05,3.02404263377137e-05,7.05314898583917e-06,-7.94935613105037e-06,5.84472890924232e-06,-5.25856063350035e-07,7.56116701688965e-07,8.31924010809108e-07,1.8336190858124e-06,-8.31542761561746e-08,-8.10022135980424e-08,3.46897654895415e-06,-6.03609720917435e-05,3.31406357473029e-06,-1.65921803065843e-06,7.13808207924402e-06,2.84226052922071e-06,-1.0803232192655e-06,3.48044424580646e-06,1.41017596507783e-06,2.98789924980123e-06,-5.19568974415048e-06,3.11622811350596e-06,1.77297486939038e-06,-2.74173568507871e-07,-5.95202717861211e-07,2.94387215770041e-06,-3.91752953650728e-06,1.49994368131411e-05,-1.86947833710793e-05,2.60417444436413e-05,6.30595969951774e-07,-7.57623739245449e-06,1.37795653919797e-05,-1.27893609522387e-05,2.05902824153795e-05,-1.60870182876721e-05,-0.000195444515906117,4.75407861280592e-05,7.97425678379319e-05,-7.17020494381514e-05,2.09152243663349e-05,-0.000176936868521475,0.000217852158343633,0.000127014979448494,1.85462156024809e-05,4.06946375368786e-05,-3.23041355017878e-06,4.30073493227489e-05,0.000152116233939233,9.81414293279963e-06,-7.92088363031229e-05,2.15562522568431e-05,1.83576579708927e-05,-6.32462638232206e-07,1.53662938656271e-07,-1.06818801996485e-06,9.6098073235589e-08,-1.44248154451562e-06,1.11379482962738e-08,-3.43677245182738e-07,-2.77674428879885e-07,-2.74133882143165e-08,-1.21544012463173e-06,2.68487251141611e-05,-0.000126641434091929,-9.90621037069915e-05,-0.000229505079621593,-0.00025278494846495,0.000182940585446724,2.14922946828986e-05,5.57635676676582e-05,-0.000224047506287854,-7.6658067569379e-05,8.6309338770515e-07,-0.00256322557418314,0.00361960495404731,0.000895901619733181,0.00831387624851352,-7.84723202991177e-05,-2.30704843093711e-05,4.59928448035023e-05
"east_of_england","beta10",-2.71315741131833e-05,-8.08565954929491e-07,1.00647024044142e-05,4.18922707531723e-06,7.05314898583917e-06,9.44166661184758e-06,-4.79508322712126e-06,9.6226153189032e-07,2.34347948065878e-06,-5.27342151294397e-06,7.69704804021153e-07,5.23851292474353e-07,-2.17322124047308e-06,-1.92086246884409e-07,-1.76338424071903e-06,-1.32168439038994e-05,-6.79285429439046e-08,-8.01717564100857e-07,-2.83347552067387e-06,5.73804660479475e-06,-4.4560919357977e-06,2.77571099814288e-06,-3.20472757994733e-06,7.22853118581608e-08,-3.31347336504575e-06,1.09024948062803e-07,-1.29100214869056e-06,-4.59325077284295e-06,8.23235333924021e-07,3.12980688810957e-06,8.00801845289735e-07,1.46353564769227e-07,-3.52348339627206e-07,-5.01048026445019e-06,2.12105289786e-06,-2.28783521078885e-06,1.58135995502538e-06,-3.27306172802516e-06,1.16881204189073e-05,-1.45568197872791e-05,-0.000159110997426803,1.69284556338247e-05,-2.06721365712862e-05,5.4809192395955e-06,-3.50589827387096e-06,4.58339414547362e-05,-9.389461544433e-05,5.91287330093049e-05,-3.34939062265175e-05,6.92579806651402e-06,-1.78539117250271e-05,-2.20825124563593e-06,-5.90495238553176e-05,-3.22317809681761e-05,-7.65356672342492e-05,1.14425239680675e-05,0.00013073648771605,1.49675324003735e-07,1.59421532913411e-07,-9.73626994574403e-07,5.1187141769793e-08,1.15384177200595e-06,-1.50665666154185e-07,-3.88562787762424e-07,3.94331896599791e-09,-3.97610105457682e-08,-7.62526159385055e-07,0.000129382985435942,-7.42232799327536e-05,6.20628560527052e-06,1.45966651580415e-05,7.83519108435326e-05,0.000137282997415347,5.38596408339139e-05,-0.000105817351557725,2.34328356048421e-05,3.24271965747578e-05,5.94940937001487e-07,0.00440701506374635,-0.00139599022468914,0.000387573763833579,0.00176166463524734,5.35319198030604e-05,-2.86381639420046e-05,-5.3959755511027e-05
"east_of_england","beta11",1.19942349075814e-05,-3.07999217249297e-05,3.95469655880657e-05,3.29372943958902e-06,-7.94935613105037e-06,-4.79508322712126e-06,5.99941123163477e-06,-3.26685426139873e-06,-7.54657401367382e-07,1.6049963689114e-06,-5.72676039912519e-08,-5.50273269122415e-07,9.870806446287e-07,-2.80111451692919e-07,3.36399087273545e-07,3.12280226515153e-06,-1.49035654410103e-06,8.44156007198881e-07,-1.69502814367874e-06,-2.04830611675828e-06,1.23442979960423e-06,-2.53906815613452e-06,5.620121286214e-07,-1.96046670684924e-06,2.78308815603043e-06,-4.06805489297909e-06,1.43582441520232e-06,2.00510687423416e-06,-2.73389427299078e-06,-2.98139476644129e-06,-8.44697326073918e-07,-5.09883901117603e-06,4.10363099944463e-06,-6.46433716361755e-06,-1.58574183521848e-06,3.28406523915079e-06,-6.04480644154255e-06,6.21570754256207e-06,-9.81517300152626e-06,8.1796567402136e-06,0.000114745143621816,-5.77928618495654e-06,-5.814837911017e-06,-4.01837306252378e-06,4.57417030021749e-06,4.58654804945123e-05,-2.92249446137785e-05,-3.93318333981695e-05,1.32120988225268e-05,-8.52045205014718e-06,8.94445615109665e-06,-1.21384739521469e-05,1.81483918904214e-05,-3.12048262967094e-06,6.07396539453172e-05,-4.63393007612566e-06,-6.29572262668243e-05,-5.82130680953924e-09,-1.67614522327398e-07,3.63031456367369e-07,-1.02084716438205e-07,-6.79146516314319e-07,-7.34777880044176e-08,1.82746926332005e-07,6.36182448525995e-08,-9.50131690325321e-08,1.70870575628593e-07,2.01668627347952e-05,5.45447981956877e-05,4.69677537729941e-05,5.41946199092789e-05,8.67165128620159e-05,-6.69970672162279e-05,-4.38268058922942e-05,-6.39594866104212e-05,0.000147433234925734,7.92628749904337e-06,-4.30743151780244e-07,-0.00141469420122195,0.000510159562382157,-8.29601709922237e-05,-0.00240838031934607,-9.94330810726183e-06,3.59016223867353e-05,4.99673289193971e-05
"east_of_england","beta12",1.52137125558395e-05,-0.00021196709142208,-1.68136902415338e-05,-1.16653121001298e-05,5.84472890924232e-06,9.6226153189032e-07,-3.26685426139873e-06,6.87755930319374e-06,-3.50861608673136e-06,5.29920934303959e-06,-3.94238932044419e-06,5.43097382020836e-07,-2.71961358519972e-07,-1.47624074634028e-06,1.23608727864224e-06,-3.8263769404847e-06,1.68322959323732e-06,-3.98587424082035e-06,4.05162757365136e-06,-9.32300085080446e-07,-9.16760816441739e-07,6.98806813075953e-07,-2.39032443557545e-07,6.21980615391946e-07,-4.12736200482665e-06,1.6943687000799e-06,1.95913415270124e-06,-2.69450446250045e-07,-2.85267669546156e-06,4.44696261505795e-06,-3.92583632850406e-06,1.05343093949028e-05,-7.76624467833071e-06,1.02840393256183e-05,-1.21212923928593e-06,-1.22260893865474e-06,3.83396826513493e-06,-3.270452262094e-06,7.26368970895924e-06,-5.18209283630778e-06,-3.27145602068443e-05,2.87534383995019e-05,4.46306457934861e-06,-4.26195238849372e-07,1.72149635958755e-05,-0.000158445655257031,2.52634975924258e-05,1.81154293946866e-05,-9.90522685847607e-06,4.91461917954717e-05,-2.42902187004556e-06,3.21186319031507e-06,-8.40285825638434e-05,7.57676377909258e-06,-1.91707981360733e-05,5.76885690375117e-06,-0.000177342419709116,-2.78090350520258e-07,3.50540531128904e-08,-2.01476820931484e-08,9.89513914288908e-08,-1.90564120047809e-07,1.41375032489401e-08,1.10614104797441e-07,-4.82137525174774e-09,3.15820103983643e-07,1.35954827985799e-07,-8.76446222128732e-06,-1.7862331622401e-05,-4.55993734788735e-05,-0.000117507478297561,-9.48402902413658e-05,6.19070233848944e-05,1.94669491407729e-05,-1.53570714762357e-05,-3.18928811200021e-05,-1.67871882234275e-05,-2.10998925816731e-07,0.00130647663313171,0.00197811121782741,-0.000970940495317502,0.00180336771426542,2.52059372031743e-06,1.38706876581806e-05,-3.03912807178589e-05
"east_of_england","beta13",-1.0495988934111e-05,0.000155820754450871,8.35911834513514e-07,8.05753452466783e-06,-5.25856063350035e-07,2.34347948065878e-06,-7.54657401367382e-07,-3.50861608673136e-06,4.38226083771987e-06,-6.25524032130388e-06,3.15574386934082e-06,-3.88177084793996e-07,-4.32847843854725e-07,1.26750413066359e-06,-1.04792465006057e-06,7.15142528080331e-06,1.72828951430893e-07,2.80054972583441e-06,-3.72579130778784e-07,-3.53199036326747e-07,1.35022884466376e-06,1.58162312920227e-06,4.81479553664332e-07,1.21680293453985e-06,2.37856925355491e-06,3.14495860496133e-06,-3.42972220178676e-06,-1.07646298584411e-06,6.5975586718814e-06,-2.45228985432281e-06,4.65955125469295e-06,-5.97898825691605e-06,4.52709970736441e-06,-3.32090072859425e-06,2.61115268954428e-06,-1.21738299299475e-06,1.38830464430938e-06,-2.62283931825161e-06,1.50702031348546e-06,-1.53330590780282e-06,-9.24158308880613e-05,-5.55005535017051e-05,-3.22515018152469e-06,-4.13844056121951e-06,-3.75572177672517e-05,0.000135901623003553,5.28254688396797e-05,2.57367683987165e-06,-2.54524370315966e-05,-4.58401533429728e-05,5.54018108148208e-06,-1.76641070947081e-06,5.75635446314847e-05,5.79362709267248e-05,-1.08213188782172e-05,-1.64437336581684e-06,0.000193130758915155,3.56083621458989e-07,1.01829100535516e-07,-4.1723431062849e-08,4.08587688566996e-08,4.51491050472892e-07,2.18670910665259e-07,-2.54093902015713e-07,1.66045573409737e-07,-1.9489025324257e-07,-4.2290847547469e-08,-4.67084079008581e-05,-1.5916385819417e-05,-1.27358034262741e-05,7.78118607865305e-05,-3.17768211517915e-05,2.9065476126648e-05,1.97310709978493e-05,7.55553835219234e-05,-0.000128636591957602,6.04341188704508e-06,3.38405129912107e-07,0.00108246615185805,-0.00269732107355498,0.00127963387047366,5.92506171601512e-05,1.54837812123152e-05,-6.718090750859e-05,-6.791338781363e-06
"east_of_england","beta14",3.18273651702569e-05,-3.26999101353466e-05,1.74850773429134e-06,-1.39461243254488e-05,7.56116701688965e-07,-5.27342151294397e-06,1.6049963689114e-06,5.29920934303959e-06,-6.25524032130388e-06,1.61388356071972e-05,-5.12690743354694e-06,2.4605015621347e-06,2.02216010448551e-06,4.2928584937751e-06,2.21571025380406e-06,4.01755236406157e-06,2.98926766432479e-06,-2.90736698435556e-06,6.53633155675227e-06,-5.65263764924607e-07,4.51434668698552e-07,-1.76500970522059e-07,2.81951276941209e-06,1.17492936836691e-06,2.10879083778041e-07,-5.21620568766903e-07,2.76017893527308e-06,4.63950010884453e-06,-3.03287730066404e-06,9.83013792478388e-07,-4.22982359728085e-06,1.0566658930722e-05,-9.91678034583908e-06,1.95832028036421e-05,-2.61646898415001e-06,-9.45742401250637e-08,1.53171494001083e-06,-1.85366180221192e-07,1.46346600023609e-06,3.02263091916191e-06,0.000112633941553218,2.11603128149419e-05,4.97444793999162e-05,-3.99335511107135e-05,1.13358593997652e-05,-9.99902781186272e-05,-9.37885116308069e-06,-4.72954173471887e-05,-1.50786128485204e-07,3.77178018275451e-05,-5.58125673537911e-06,3.09604575142179e-05,-1.40061040729393e-05,-6.88375361441165e-05,3.0238875844455e-05,-1.58070951674852e-05,-0.000367359092574409,-4.97493738472739e-07,-7.5566946676852e-08,2.98949188745838e-07,-2.78075690154703e-08,-1.59395908396271e-06,-1.13904337012588e-07,3.9208079739623e-07,1.00714124195921e-07,1.38004317681126e-07,2.7609805472633e-07,6.99635333686043e-05,7.00865407470455e-05,2.34758287446157e-05,-7.62284579331376e-05,-0.000159575998051106,-5.4143948150087e-05,1.39340370425109e-05,0.000111313416889525,-4.00069471679646e-05,-3.09794628985875e-07,-4.85455879570845e-08,-0.0071483754227591,0.00552259140822946,-0.00044936912035036,6.67690244854343e-05,-0.000143738431730619,0.000130777811474525,3.06284309813422e-05
