"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_D_5","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_2","p_H","p_H_2","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_D_delta","rel_p_D_omicron","rel_p_H_alpha","rel_p_H_delta","rel_p_H_omicron","rel_p_ICU_alpha","rel_p_ICU_delta","rel_p_ICU_omicron","rho_pillar2_tests","seed_date_alpha","seed_date_delta","seed_date_omicron","start_date","ta_alpha","ta_delta","ta_omicron"
"east_of_england","alpha_admission",0.00018447247903011,0.000663750419281607,0.000191981490647058,-5.08234107978561e-05,1.23919186826181e-05,3.42163298709854e-05,-5.30911098543311e-05,4.03221788465747e-05,-3.09535869223712e-05,2.55773234417338e-05,-1.71983241456257e-05,-2.62725206440206e-08,-5.92561808403276e-06,1.79010614295176e-05,-1.88667864096034e-05,0.000299310001052233,-1.73856111213066e-06,-1.3404984735229e-05,-7.68183546036963e-06,-2.17979410698667e-05,-5.90806873715879e-06,-7.28110789341467e-06,-1.37922629885404e-05,2.26086661788739e-06,-2.78808946440424e-05,5.93557928247058e-06,-1.21539484677487e-05,-1.61826447332281e-05,-4.09765094736239e-06,-1.09507070873838e-05,5.49343984929675e-06,-4.51325405931483e-06,-3.73125209140315e-06,9.35131720888889e-06,2.13059326287227e-06,1.46710807817256e-07,-1.0658562519184e-05,1.39144450126262e-05,1.77867189389046e-06,-2.47796253510538e-05,-0.000347569092519686,-4.40977394846732e-05,-0.000361776038887749,5.18285951353253e-05,-0.000187014867385917,0.000452796882264599,-0.000317821197999167,-0.000424023985184399,6.12862001867567e-05,0.000333912890940755,-2.14325557287649e-05,-0.000101848424618277,-0.000117746493924839,0.000355686880302541,-6.64252730468665e-05,2.19669887341507e-06,-0.000549547361427094,-1.41008193145828e-07,-5.53824056739771e-07,3.3914690380018e-06,1.84356910727739e-06,6.50154192605153e-06,-3.96660922434542e-07,6.67222099846157e-07,3.58115835804857e-07,1.83573673560319e-07,1.10278302342093e-07,-0.000234440191816831,7.87799512554759e-05,-0.000262125092999058,0.000798403668410941,-3.58285143966364e-06,-5.68874774253583e-05,2.19472036662145e-05,-0.00031322838967804,-0.000109057200440218,3.40885791269417e-05,9.57996454789729e-07,0.00527681354861789,-0.00354556151071189,-0.00413851430348433,0.0143674881163578,0.000235297982202464,0.000366472515421584,-0.000364223496101473
"east_of_england","alpha_D",0.000663750419281607,0.00824247967644735,-0.00063647859375116,-0.000210113303885257,-5.62473962931986e-05,0.000260257084034615,-0.000247453749315426,0.00011284730174728,-7.01421652702701e-05,3.68286506363993e-05,-4.09040118730009e-05,1.33478139025104e-05,-1.96235820784593e-05,0.00015650957072698,-0.000154671462785592,0.000951475202003618,9.30190372241936e-05,-0.000209814358412401,0.000361013163021651,-0.000322477786781124,7.29861986288916e-05,-6.2252625844279e-05,-3.97037497987758e-05,0.000122259681106805,-0.00017860748151596,3.58672722921609e-05,-4.79005595345566e-05,-1.19594314361495e-05,6.26365934299506e-06,3.87800619952545e-05,5.26670806190179e-05,-7.19687602524157e-05,7.78550498905992e-05,3.8438292660937e-05,1.20761603917977e-05,5.14045493382927e-05,-9.75193983705093e-05,1.19756608878351e-05,0.000142438580564532,-0.00023201703001002,0.00131734917698698,-0.00338472632755224,-0.0015136341295455,0.00107314565956527,-0.00055246340596185,0.00151547601401344,-0.00385103021921333,-0.00310972366514641,0.00198155890883869,0.00109266060872764,-0.000547679038767294,-0.000818755998634377,0.00027703285521703,0.00210291084338441,-0.000131820548982751,-0.000119994323408528,-0.00621651336330241,4.54048313817754e-06,-1.56193335124582e-06,1.10268427226757e-05,1.1994040918579e-05,5.55948404015391e-05,2.03356007012992e-07,7.00205372823926e-06,6.79157397017361e-06,1.90771830890404e-06,1.35991599716696e-06,-0.00438890073708526,0.00486586902568066,-0.00198351983350866,0.00850470714284089,-0.00106697390394527,7.32609300945639e-05,0.000373876685390377,-0.00104715686575854,-0.00324933756386593,0.000627851045721343,2.74018963889061e-05,-0.00807762172303642,-0.0754536774208689,-0.0343152003927095,0.0104507324092789,0.000697275816972884,0.00138122244297117,-0.00337589569008282
"east_of_england","alpha_death_hosp",0.000191981490647058,-0.00063647859375116,0.0014423168882192,-0.000193718497679189,8.11900595270879e-05,-5.39138047811126e-07,-0.000101816614493068,0.00013025997307587,-0.000100100716874933,8.6379723174524e-05,-3.23266868049455e-05,-8.48261718620021e-06,-5.05431718769137e-06,-1.46012729800779e-06,6.77244476481011e-06,0.00095574570221542,-4.98302565139399e-05,5.81414550639927e-05,-0.000213018169002033,5.39400090149829e-05,-3.81584233880487e-05,3.89511304447139e-06,-3.10952438872086e-05,-4.89251000030359e-05,-4.06383528796684e-06,1.64707846587262e-05,-2.79123833329948e-05,-4.9053940105374e-05,-6.06111680755626e-06,-4.37842466998497e-05,3.74916001340388e-06,4.04757162267991e-05,-6.03089283484619e-05,9.6856512542333e-05,1.67239356408784e-06,-2.81846067099731e-05,8.51642051306958e-06,3.28487989054023e-05,-3.41638652436515e-05,2.54674705260001e-05,-0.00247348767072494,0.00166012440314451,-0.00151499316641167,-0.000519980834056025,-0.00127809791189164,0.0023757987595496,0.000502590177241611,-0.0011267264700251,-0.000726513623250808,0.000565266922261488,0.000191412936099839,-0.000222474879627022,-0.00165099971662211,6.70762319830525e-05,-0.00028951309099782,0.000199050732722333,0.00118054954423379,-4.21274443429185e-06,6.6013666454257e-09,1.06400506715823e-05,3.25246777989874e-06,5.85642177145673e-06,-5.44863164808575e-07,1.89661744505262e-06,-2.35769799991863e-06,6.44409724569959e-08,2.14853596563934e-06,0.00370796740118821,-0.000123827697077915,0.000199483754913322,-0.000404889541246561,0.000327963511835097,-0.000138649458918209,0.000941173472222732,-0.00116550607225372,0.000647163098903717,-0.000169553425689629,-1.17028699144701e-05,0.0211449585377023,0.0167376113625339,-0.00822160472359157,0.0637177884414977,0.000555204190768168,0.000697508802562555,-0.000423327911722195
"east_of_england","alpha_H",-5.08234107978561e-05,-0.000210113303885257,-0.000193718497679189,6.15478991239029e-05,-3.26448414214547e-05,-1.27218206361103e-05,3.27735807556475e-05,-2.80278336756392e-05,1.78458505705923e-05,-1.70337335860676e-05,5.6255138247944e-06,2.4023562775204e-07,-1.03404323768356e-06,-9.66040156793301e-06,9.45712695210304e-06,-0.000168126456695365,-2.77476874720252e-06,6.28269244726148e-06,3.41421695828592e-06,3.99857466384611e-06,-1.59980812996661e-06,2.36541344606964e-06,2.84163982630825e-06,6.09955014297203e-06,3.79029947069217e-06,-1.1008069344997e-05,2.17776563046426e-06,8.74929481161479e-06,-1.34798431048612e-06,-2.26166836724312e-06,-5.7911107904929e-06,-1.02517160185709e-06,-5.20741747530961e-07,-5.09820763067816e-06,1.5583774453017e-06,5.58968154122009e-07,4.69367857824715e-06,-5.21888596706901e-07,-5.59285934313264e-06,2.37357522630935e-06,6.54130667860921e-05,-2.81099930806151e-05,0.000368257047151837,-2.7449597099844e-05,0.000329195399214371,-0.000152370681702642,-0.000224256745413212,0.000446943464316758,9.59109734590209e-05,-3.88136311515724e-05,-5.04987487638427e-06,1.99779424392963e-05,0.0002595436496257,-9.9496541875425e-05,3.23681983067571e-05,-2.21381814792406e-05,0.000347444392281802,4.30519886322594e-07,4.41025143212097e-07,-2.43083182056238e-06,-1.30073993418081e-06,-3.43490201584189e-06,2.24192429518478e-07,-3.67314439902521e-07,-2.97524992713537e-07,6.59654335977953e-08,1.79875471582774e-07,-0.000635918221976405,-0.000503053062661238,0.000102263738505954,-0.000161954286335028,0.00033347904142755,-0.000121776811024185,-0.000328980540769255,8.0720642099649e-05,0.000264903467465264,-3.94685856757415e-05,4.22157082913043e-07,0.000367535506772224,0.00196899863351997,0.00423681987645161,-0.0166588298152655,-2.20468292346899e-05,-0.00015181563786553,0.000287450341991249
"east_of_england","beta1",1.23919186826181e-05,-5.62473962931986e-05,8.11900595270879e-05,-3.26448414214547e-05,5.67411641656955e-05,1.52438473407742e-06,-1.58602068288214e-05,1.30652429940795e-05,-6.01132028582839e-06,6.23937930852903e-06,5.17578883064898e-07,-1.1683160027312e-06,2.5530186258829e-06,-1.1945806162688e-06,-2.79265620362345e-06,9.43135499599147e-06,1.74335742226469e-06,-5.04955097414698e-06,-5.73332545443807e-06,8.69278118973021e-06,-2.58956634760361e-06,-3.54738174197565e-06,2.52126847604851e-06,-1.70749404301573e-05,4.50496266155611e-06,5.06801241288908e-06,3.89147565666691e-06,-8.23532959928181e-06,-4.41149991589574e-06,2.91402870947529e-06,7.80734829162036e-07,-2.56644702643579e-06,2.88941731169167e-06,-2.13795399077531e-05,-3.05200429094387e-06,-4.51768785663224e-07,-9.65366236720464e-07,-4.34316171391518e-06,1.48398324155381e-06,6.51769658691063e-06,0.000105969415570726,5.4942250994997e-05,-7.24826748782259e-05,1.67685005225085e-05,-0.0002389789003762,-0.000481155995446184,0.000539597445803286,-0.000178155873091603,-0.000166179432324717,-5.72304115460854e-05,3.05651630885601e-05,0.000120066790653383,0.000188756466270628,5.90476300048699e-05,1.83521529737703e-05,4.56029477219798e-07,-0.000257920577934257,-4.62092238769966e-07,-8.85036905409558e-07,9.21545677911784e-07,2.49442246075974e-07,-8.86071058071418e-07,-5.35712103789211e-07,-7.51518641236885e-07,3.68736310791496e-07,-1.44403008491676e-07,-7.80622975828108e-07,0.000451582706773035,-0.000199781443311815,8.41293852927066e-06,-0.000263678541522396,-0.000465258517345251,0.000115809934111757,-2.8011097228325e-05,7.35336944376493e-05,-7.68590762192378e-05,-1.68003598160235e-05,-1.03203097712468e-06,-0.00037668528991171,0.00618321170788361,-0.00184899232244718,0.0173088970032567,-6.0196536476183e-05,0.000135543940709525,-3.05195457319728e-05
"east_of_england","beta10",3.42163298709854e-05,0.000260257084034615,-5.39138047811126e-07,-1.27218206361103e-05,1.52438473407742e-06,1.41166824842197e-05,-1.47586047780463e-05,7.4849760951706e-06,-5.31103919570526e-06,4.63158206644353e-06,-3.67643596502227e-06,6.84960853658762e-07,-1.18669820568427e-06,7.02263313736231e-06,-6.69990566087955e-06,5.34468412018934e-05,2.62345778573539e-06,-8.20204279738818e-06,1.2209843715413e-05,-1.4225601694167e-05,2.61324198676028e-06,-2.82762843988926e-06,-2.8526651271711e-06,4.5790879954351e-06,-9.10256729721309e-06,2.39081540279276e-06,-2.23007939794747e-06,-1.84037046140256e-06,-3.59874494068207e-07,2.33461453323094e-07,2.50068839746526e-06,-3.57127553783786e-06,2.33734037384398e-06,1.51823068241572e-06,3.12166129654231e-07,2.20854552450305e-06,-4.68578372642214e-06,1.73132611482236e-06,6.40416275072924e-06,-1.27480241667701e-05,5.12998494537122e-05,-0.000125641339559769,-9.1911371991688e-05,4.70565350464919e-05,-1.47282436108701e-05,6.14218845379723e-05,-0.000124738029924124,-0.000145714598575862,5.62186761750899e-05,7.29333406793265e-05,-2.08202718501721e-05,-4.23825057751145e-05,-4.03093947807412e-05,8.98609872714494e-05,-6.13735716403598e-06,-7.26933942611368e-06,-0.00027178736530647,1.92969595361111e-07,-1.15102433177876e-07,7.69168284300395e-07,6.38158793588333e-07,2.36510783137057e-06,-1.98274872601031e-08,3.6488055613262e-07,2.8688918013347e-07,3.28382903907632e-08,-4.08552031797745e-08,-0.000166994728152874,0.000236261260415958,-9.69654245231584e-05,0.000261921866097778,-3.85706224130673e-05,1.67025592088787e-05,5.92463964262811e-05,-3.66607770682946e-05,-0.000132038778486065,3.56185362987052e-05,9.95513246414766e-07,2.38560137953583e-05,-0.00304016658115667,-0.00153007117933861,0.00194388243576903,4.1841877336218e-05,8.401022115906e-05,-0.000142630601695665
"east_of_england","beta11",-5.30911098543311e-05,-0.000247453749315426,-0.000101816614493068,3.27735807556475e-05,-1.58602068288214e-05,-1.47586047780463e-05,2.60173327932744e-05,-1.99090568607972e-05,1.36055738155463e-05,-1.14529934440581e-05,5.70914918075636e-06,1.16658768999046e-07,1.22815618082694e-06,-7.8965997959598e-06,7.97477113432822e-06,-0.000124055654943351,-8.3599895987152e-08,6.3008154576413e-06,2.13698279439201e-06,9.05372891655505e-06,5.70416690509096e-07,3.48596523879244e-06,4.52172875312476e-06,1.60489945583477e-06,9.12928094559335e-06,-4.33984551754843e-06,3.70457223171543e-06,7.01187181325976e-06,1.37776571229023e-06,2.09828176832305e-06,-2.9224073633236e-06,1.10329818340218e-06,1.02005972881753e-06,-3.31008891271735e-06,5.19879778926618e-08,-1.9572809718734e-07,4.14616507805364e-06,-2.94499754219891e-06,-4.21019110109915e-06,9.464584709499e-06,9.12840966252323e-05,7.07647656637407e-06,0.000221589961350819,-2.04414278112167e-05,0.000169964798836103,-0.000149517651896037,-9.25866827596877e-07,0.000259227636981295,1.18748641988947e-05,-9.91768336769447e-05,5.95894666376121e-06,3.38378371823452e-05,9.81779276931426e-05,-0.000119108648579121,2.76667853258792e-05,-6.55938357783427e-06,0.000280028849108852,1.8883192238366e-07,2.79809000846232e-07,-1.66994888333336e-06,-9.29292087590679e-07,-2.70677294261246e-06,1.63052153554444e-07,-3.48008630272203e-07,-2.3261875003683e-07,-2.74187826419986e-08,6.91166777358376e-09,-0.000152335259390276,-0.000232315906738771,0.000110821091556881,-0.000308215980173531,0.00012840233231143,-2.71171166336782e-05,-0.000105946063791609,0.00010120114078622,0.000120603685313172,-2.18446023282134e-05,-6.96024574075814e-08,-0.00137587496327188,0.00154322204848563,0.00256156215219042,-0.00917284109267777,-7.0845903921595e-05,-0.000162620714543159,0.00019323304836908
"east_of_england","beta12",4.03221788465747e-05,0.00011284730174728,0.00013025997307587,-2.80278336756392e-05,1.30652429940795e-05,7.4849760951706e-06,-1.99090568607972e-05,2.00120645308254e-05,-1.44368715080361e-05,1.05621806421937e-05,-4.47701015227504e-06,-1.02094273013588e-06,-1.53585954495921e-06,3.93809936742373e-06,-3.92312620680032e-06,0.000131374087223144,-4.17555505097444e-06,-1.11707445284846e-07,-1.56782335986436e-05,-2.46044917995993e-06,-3.85317828381778e-06,-2.16057444836825e-06,-5.27995170490864e-06,-4.01803274760201e-06,-6.61697299741779e-06,2.11525805634698e-06,-4.75997287764992e-06,-7.57164727566366e-06,-2.01863240768669e-06,-5.16154043164877e-06,1.13689384181419e-06,1.93490213087007e-06,-5.34855208019845e-06,7.26437303155867e-06,4.53852099404002e-07,-1.66318891334165e-06,-1.16742134129146e-06,3.83690018292881e-06,-9.9877847021539e-07,-2.72543230121245e-06,-0.000232370483753281,0.000109682555402874,-0.000212810634840731,-3.47736453287862e-05,-0.000188901609562947,0.000248336061122158,1.62648775179911e-05,-0.000192028925309129,-3.86846157872872e-05,0.000101048483259792,6.9643094747934e-06,-3.86238224593738e-05,-0.00015384629661411,7.03707246612199e-05,-4.61846993954051e-05,1.71552076398791e-05,-9.09158869835131e-05,-4.01915211177681e-07,-1.31445978036128e-07,1.56898306391503e-06,6.88298278750666e-07,1.61882024968251e-06,-1.07961696810661e-07,2.92862714190889e-07,-2.4439122786786e-09,7.68935968503015e-08,3.09554920355183e-07,0.000288307129775911,0.00011195845837726,-5.74009601544249e-05,0.000240505119293251,-1.8716577129892e-05,-1.37282293363656e-05,0.000102698950008721,-0.000155184127101594,2.52754497673429e-05,-1.11462090143715e-05,-8.5303852692847e-07,0.00327999653724927,0.00039879717756572,-0.00177446944251757,0.00863737748174032,9.88719403865873e-05,0.000148956159785993,-0.000128721648909044
"east_of_england","beta13",-3.09535869223712e-05,-7.01421652702701e-05,-0.000100100716874933,1.78458505705923e-05,-6.01132028582839e-06,-5.31103919570526e-06,1.36055738155463e-05,-1.44368715080361e-05,1.11561851988995e-05,-8.06319305850796e-06,3.81332572062993e-06,8.23297425434553e-07,1.59386565205879e-06,-2.41838786769252e-06,2.16604802841169e-06,-0.000103138698815642,4.35476235866443e-06,-1.08057472415105e-06,1.38270795465516e-05,2.41561282417908e-06,3.54835299789164e-06,1.41017995971793e-06,4.79543076783631e-06,2.27635777359614e-06,5.67724411080952e-06,-5.70983819839037e-07,4.22569839626652e-06,5.62107212530498e-06,1.79945247688929e-06,5.12680982405219e-06,-3.10756995498684e-07,-1.87584302555408e-06,5.14204590379866e-06,-7.31190436428208e-06,-6.44330989430597e-07,1.44909809204301e-06,5.5447298895512e-07,-3.72339714912369e-06,1.52646081182746e-06,2.57066568533499e-06,0.000215771839460384,-9.34863793056212e-05,0.000150694059256209,3.99814053499228e-05,0.000115937956293293,-0.000227171902074149,3.27806330484361e-05,0.000113249273087264,2.16239202609838e-05,-9.33174542294967e-05,-4.94665181765072e-06,3.89522743404461e-05,0.000132452653160634,-4.87952185617228e-05,3.85066885375689e-05,-1.30592678445243e-05,2.66058504655076e-05,2.97946326909808e-07,3.9780240209264e-08,-1.14857072023086e-06,-4.79837026398595e-07,-1.13424028112208e-06,5.23122519212312e-08,-2.7529887022029e-07,7.2632605711301e-08,-6.67643495053819e-08,-2.98796814965201e-07,-0.000179815419594082,-6.47300341298073e-05,3.09745679255382e-05,-0.000154266152124897,-4.47046386699432e-05,2.68334370695142e-05,-6.64322781268536e-05,0.000135348164789808,-5.89451034915954e-05,1.11166082311653e-05,7.10919168203938e-07,-0.00297180731218905,-0.000445051171173835,0.00104135096330762,-0.00544590323620862,-8.96452667489104e-05,-0.000112682711478451,8.15656501254144e-05
"east_of_england","beta14",2.55773234417338e-05,3.68286506363993e-05,8.6379723174524e-05,-1.70337335860676e-05,6.23937930852903e-06,4.63158206644353e-06,-1.14529934440581e-05,1.05621806421937e-05,-8.06319305850796e-06,7.96813235343624e-06,-3.96303252929173e-06,-9.08137634141296e-08,-5.51116307007386e-07,2.67209715559001e-06,-2.32676485385756e-06,7.57351782663262e-05,-1.52417228452875e-06,3.57368979822174e-07,-7.48207242971607e-06,-1.12575697935987e-06,-1.27528499986961e-06,-4.83437480245879e-07,-2.73429521555515e-06,-1.55685858496739e-06,-2.94700168490214e-06,2.43452330060458e-06,-2.20818633051995e-06,-3.78279967270947e-06,-1.96197141039013e-07,-2.08445291070403e-06,1.22609611266628e-06,1.10562372335703e-06,-2.09451773950418e-06,4.35236698007557e-06,4.65841350162295e-08,-1.03064006112306e-06,-1.03003702895218e-06,2.3637635238613e-06,1.42019442422469e-07,-2.26660779577589e-06,-0.000119467242697272,4.71070590293465e-05,-0.000119627370982703,-1.2058226057913e-05,-7.27148148770245e-05,0.000124907332762649,1.58766884142838e-05,-9.70222812650384e-05,-3.47417752417362e-05,5.47530090650738e-05,3.97401359285364e-06,-2.04424473494985e-05,-0.000108388005185599,4.25078588125649e-05,-2.02700959819585e-05,6.91263304747196e-06,-4.43289490282206e-05,-1.80121496711634e-07,-1.01892716498719e-07,9.35803407367076e-07,4.22189417343986e-07,1.1115931407396e-06,-7.64445657683635e-08,1.9804127606321e-07,-3.30568602607977e-08,-2.41959981571904e-08,-1.41632721095693e-08,0.000150043189185088,9.11668633678594e-05,-2.42739903408342e-05,1.9231582219424e-06,-2.93760158871148e-05,1.46534365603176e-05,8.32288277375658e-05,-5.65852859563446e-05,-2.21284183503537e-05,1.06817012083502e-05,-3.45194490974373e-07,0.000833722841691316,-0.000199810226160369,-0.00102151801283318,0.00483273931694849,3.64167326448208e-05,6.73968074492238e-05,-7.3251633570503e-05
