"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_D_5","mu_D_6","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_2","p_H","p_H_2","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_D_delta","rel_p_D_omicron","rel_p_H_alpha","rel_p_H_delta","rel_p_H_omicron","rel_p_ICU_alpha","rel_p_ICU_delta","rel_p_ICU_omicron","rho_pillar2_tests","seed_date_alpha","seed_date_delta","seed_date_omicron","start_date","ta_alpha","ta_delta","ta_omicron"
"east_of_england","rel_p_H_alpha",-0.0015837966192511,-0.0148254719132017,-0.000497713412904475,-0.000266963183647814,0.000247854205358502,0.000349141188987761,-0.000561642973044608,0.000397985306725261,-0.000285066849179126,0.000234503834683547,2.18053886159187e-06,2.19572378854917e-05,-5.51706102053387e-05,6.19952427770129e-05,7.87247834426927e-05,-0.000280668833859371,-0.000101258407260605,-7.18186331973636e-05,-0.000614765694354965,-5.49409878184082e-05,-0.000160370409481811,-0.000105390094642887,-0.000246706939195761,-8.50107603186835e-05,-0.000411178091511631,-5.50850000004287e-05,0.000111696744354973,-0.000324653283091442,-0.000324243701662304,-3.52552919029681e-05,0.000120105685003442,-0.000430128134000634,7.70875533766716e-05,-0.000745766838806953,-8.59108279420896e-05,0.000280830662569054,-0.000592538659712921,0.00058893466068357,-0.00028076668785622,-0.000388032838017557,-0.00168181338272592,0.00315340358579687,0.00239393364301879,-0.004789892487418,-0.0018953999357098,0.00134106009126096,0.00386028202039515,-0.000483474277372569,-0.00211908882850665,-0.00252290105568358,0.000597699910505217,0.00155060289078233,-0.00227437941188248,0.00147428824528628,0.00196041920462829,0.000732186694258724,0.000936556907226133,0.000136287774815814,1.95103558068634e-06,-1.53013694134398e-06,-3.53157652668035e-05,-7.63474759742232e-06,5.69257517044968e-06,-1.66493543504386e-07,-9.23245700413236e-06,4.13600460830156e-06,2.85727376473977e-07,-2.76635366675426e-05,-0.0136154229590343,-0.00914163956029973,0.00206284233933062,-0.00486870350114826,0.0417509809414209,-0.0116312443351927,-0.00537144080933179,-0.0156216313506396,0.0084936922507187,0.000803331005251812,-4.88488626103487e-06,-0.10105159296315,0.409469159399974,-0.00445492643278713,0.0779626767068823,-0.00141139846026027,0.00868071653841746,-0.00116562071782476
"east_of_england","rel_p_H_delta",0.000213292770101073,0.00343828823833659,-0.000152497469499895,0.000134143770129312,-0.000138463163134208,-4.57771526759093e-05,0.000185031795669059,-0.000151915468202276,0.00015390428411988,-0.000143137681854405,6.13045611251437e-05,7.4069639420861e-06,4.07955187043288e-05,-7.62156508249007e-05,8.62635266790243e-05,0.000555856771744828,-2.39344058479484e-05,9.83304205852693e-05,0.000425126695214382,-5.62439818208938e-05,7.52210996139124e-05,4.41404533593402e-05,0.000109178193586599,0.000121489096073187,0.00022992467825803,-8.03793479369176e-05,-0.000124543259006871,0.000196904131190044,0.000145961908749755,4.54238750736392e-05,-4.62196923278995e-05,0.000180568208925155,7.42214773571851e-05,-0.000148273093515813,7.54893356684212e-05,-0.000153953118012652,0.000383054075878113,-0.000239786131779935,0.00013818736672122,3.61927254937101e-05,0.00371544418251924,0.00426266731144114,0.00104639049239141,0.00180906955521245,0.00297932991390229,0.00272649673203585,0.00899496343881451,-0.00201682173819138,0.00374195132300277,7.74948926642962e-06,0.000601967537774049,-0.000182611099490477,-0.000652325821400898,-0.00664233138178117,-0.00283522127863111,-0.000438998911587708,-0.00112582217789454,-0.00587821716166764,-2.52938892435972e-06,4.78885624492938e-06,2.64240248233148e-05,3.91424475447328e-06,-2.27903902458455e-05,9.09693639919408e-06,-3.38293386571361e-06,4.95937496320862e-06,4.73274581140212e-06,6.92937802349261e-06,0.00463410355509478,-0.00421281644104962,0.000201632686612208,0.0061849694094188,-0.0116312443351927,0.00874952017030577,0.00450006439078803,0.0153352459651275,-0.0085516210345315,-3.90613304856339e-05,-6.7283377840483e-06,0.0125733998425129,-0.0945850734218064,0.0066027753671336,-0.0789638638115961,0.000260500962057576,-0.00383259828018931,0.000347113547677027
"east_of_england","rel_p_H_omicron",0.000686049950680291,0.00305715904067679,0.000326645825120471,0.000159641391555379,7.71783991967067e-05,-8.96379402145055e-05,8.35879349949347e-05,-5.55492356446434e-05,5.75927202626021e-05,-6.12795757778086e-05,6.66256065930149e-05,-1.02628304288631e-05,3.85918630689937e-05,-3.50471813066494e-05,9.63821162948565e-05,0.000167150753487169,7.01920685882566e-06,5.51668829720434e-05,0.000288401013463224,-3.64939472424939e-05,5.4222994318082e-05,0.000109778216950597,1.94587447624538e-05,0.000157513320960639,7.52598297139178e-05,2.62608743382487e-05,-5.78964327211434e-05,0.000173444972852391,9.01148913558554e-05,-3.19570363826267e-05,4.21796981879323e-06,-3.42068824106091e-06,8.92241470066656e-05,-4.37657465121683e-05,4.50876170250211e-05,-0.000107983874381057,0.000199019202610637,-0.000100437921079261,6.74667806335519e-05,7.96227898401936e-05,0.000136633346907202,-0.00185508119146286,0.000244619136999161,0.00261651158648883,0.00545160077977962,0.000110224443235957,0.00196103797600205,-0.00334574395669722,-0.000106018010730497,-0.000549224327635596,0.000296447776257456,7.61167159371077e-05,-0.000166701415896753,-0.00892766717573648,-1.74962936564681e-05,-0.000586379280903352,-1.02551514908597e-05,0.00310309696636627,3.03282132195017e-06,-3.90289866223473e-06,9.3126853200358e-06,2.02463893126994e-06,-6.82013352314533e-07,3.78885022817713e-07,1.9813497290935e-06,-4.04945340480136e-06,1.67818483374891e-06,8.69125376132896e-06,0.00309077148238699,-0.00290748485429872,-0.00270655712871686,0.00421291506827049,-0.00537144080933179,0.00450006439078803,0.00817474169473723,0.00252316389273312,-0.00248752332034108,-0.00127080178232134,-1.62210119478467e-05,-0.0403429986527081,-0.0971443833532906,0.00263207041075932,0.00452441382227674,-0.000131043986647279,-0.00326156766328382,0.00136304359269183
"east_of_england","rel_p_ICU_alpha",0.000192241965250699,0.00910154985068082,0.00108505355517604,6.26259898037618e-05,-0.000994911180427794,0.000393140656398833,0.000601470543982884,-0.000904389513569658,0.000798848340612618,-0.000795488402930893,0.000528535678966698,-1.53842817618455e-05,0.000173095997055653,-0.000376136149825384,0.000291130611834087,0.00334276959949498,-0.000197396792866941,0.000327672268213228,0.000918451441853187,0.000220617065968141,-0.000118200945285232,0.000164966782992618,0.000345949824855653,6.09920305417995e-05,0.000775050755412605,-0.000512997872709593,-0.000294672359796116,0.000531140034343298,0.000254367866114935,-1.46618260921231e-05,-6.72999198082702e-05,0.000299497862066324,0.000167724185803875,-0.00104864494188663,0.000135525427754937,-0.000343836745878876,0.00108519476507175,-0.000647037203501073,0.000449059734014755,-0.000295960011876755,0.0208797568262749,0.0161058944713892,0.0064426640936798,0.0132165447280003,-0.00705763289649477,0.00712408861869864,0.0401605315179267,-0.00867466719558509,0.01459544233363,0.00439866985425944,0.000970242187633259,-0.000519257080283221,-0.00396366708245778,-0.0131144996980002,-0.0152767445199982,-0.000209899832842571,-0.00657357604041384,-0.0269551279395543,-5.9051653322715e-06,8.7424275748446e-06,7.37889735857593e-05,1.47663082412715e-05,-8.11492558330785e-05,2.28433417079324e-05,-4.40400942843871e-05,4.76550167483846e-05,2.1015493883523e-05,1.32847064174131e-05,0.0178920887660253,-0.0131404342977863,0.00874605167378519,0.0221591090784473,-0.0156216313506396,0.0153352459651275,0.00252316389273312,0.0743166064949315,-0.031112559943897,-0.00168141895405441,-2.11485215528291e-05,0.128832070809258,-0.0256045208885933,0.0711312371845564,-0.359261953525112,0.00167173997266829,-0.0068309956533321,0.00181807966047112
"east_of_england","rel_p_ICU_delta",-7.63841541074632e-05,0.000240075972974086,-0.000225074236413886,-2.41609283730486e-05,0.000380891614245125,-0.000151519012480288,-0.000273409096264432,0.000389726965381777,-0.000349721558466336,0.000329746169896686,-0.000209809999812768,-6.05700110500918e-06,-6.761642205255e-05,0.000192160921938453,-0.000205970205154078,-0.00150012878470596,0.000147545394204716,-0.000203949049200454,-0.000413470026442174,-2.34095213373338e-06,1.55935101829643e-05,-5.60560288302603e-05,-0.000162930278441201,-4.36720514745408e-05,-0.000343669411086694,0.000238649290562216,0.00014690702347078,-0.000259230723364817,-9.83961626838712e-05,-4.06164362003003e-05,1.87615691602825e-05,-0.00015628509900968,-8.07182081386931e-05,0.000510197556233378,-6.10419568020908e-05,0.000137249833269566,-0.000453448750153139,0.000234956955653438,-0.000167664222100963,0.000159408722894239,-0.0108761866000886,-0.00893372081483115,-0.00244394009426308,-0.00475930394306385,0.00168825279105643,-0.0043747810544003,-0.0222450875852726,0.00322274940102793,-0.00736397512011238,-0.00161046234992099,-0.000892718634489786,0.000221356945356019,0.00137319469842387,0.00683142410145829,0.00725132549890618,0.000324855213706319,0.00258585366894011,0.0141787086088965,1.39658441980284e-06,-6.36400598191417e-06,-2.87331037029471e-05,-7.45461455044019e-06,5.64055964649903e-05,-1.19903022530941e-05,1.66040689573494e-05,-1.95571444674745e-05,-1.0149616770778e-05,-2.86909845307949e-06,-0.0081650903088365,0.00307366711858227,-0.00321550630242611,-0.00773216878016624,0.0084936922507187,-0.0085516210345315,-0.00248752332034108,-0.031112559943897,0.0161635722378757,-0.000253711666258648,1.20610318059134e-05,-0.0407806659638787,-0.00528707163309843,-0.0164389375197595,0.143385618025501,-0.000351846889564858,0.00302387373646613,-0.000315713154644569
"east_of_england","rel_p_ICU_omicron",-0.000217781536752352,-0.00353898849235438,-0.00017321475627857,-2.37814226265124e-05,4.98537378696795e-06,9.44577489418666e-05,-0.000127262764255045,6.61167866852295e-05,-2.37810663677144e-05,4.81969723751355e-05,-3.46480671873829e-05,1.00645435302386e-05,-9.8294888983484e-06,-3.85127175370733e-06,1.67354824758661e-05,-0.000108318777649578,-4.69749552901097e-05,9.01122611731783e-06,-3.1168938896652e-05,-4.76265932310807e-05,-1.46361079783137e-05,-1.53164231127294e-05,-1.79400483675161e-05,-3.05476561510076e-05,-7.35893633129813e-06,-3.25134031878809e-05,8.29809368594608e-06,-2.96378238229605e-05,-2.10046039894959e-05,2.7252272083882e-05,1.13866815748243e-05,8.28471131298059e-06,4.31985565849005e-06,-9.51089493605628e-05,-1.25595738249764e-06,1.51301438459555e-05,-4.10253103184828e-05,4.03542079073948e-05,7.47357139062462e-06,-0.000133788940155014,0.00158498481925116,0.00206877833491766,-4.87438241783195e-05,-0.00138964401477322,-0.000671292742734093,0.000683860972651984,0.00297241839680222,0.000881417000498207,-0.000596253698546783,0.000327655130125088,0.000860188360066535,0.000155603964463679,0.000328216826800163,0.00101246877676965,-0.000374077982836605,-0.000195802276797024,0.000135365115710213,-0.00204933609660759,2.1963144738493e-06,3.24020651259578e-06,-3.77667814948839e-06,6.52965990727496e-07,-1.90369062727716e-05,2.32125999229042e-06,-2.36142204145278e-07,-2.70302919554052e-07,1.30466829136801e-06,-8.4464172080564e-06,-0.000821772326121091,0.00147279268783924,0.00101152804268828,-0.0019459869565495,0.000803331005251812,-3.90613304856339e-05,-0.00127080178232134,-0.00168141895405441,-0.000253711666258648,0.00158265707358119,4.0864283804732e-06,0.0127359140127281,0.00793190158662822,-0.00748609231579718,0.00260395838914738,-0.000133989059006564,0.000843516754115058,-0.000767879441954484
"east_of_england","rho_pillar2_tests",-1.20176382927876e-06,1.64419477713558e-05,5.84238817559924e-07,-2.54100983211508e-07,-8.56876539631615e-08,-1.17961301794747e-08,-3.39307377220697e-07,2.64207429903084e-07,-1.18541675727056e-07,1.85213087151316e-07,-1.84366063572605e-07,-2.18846938056473e-08,2.00207185263322e-08,3.1457877693988e-08,-3.21588544071891e-07,-1.7806311219823e-06,4.10232587014442e-08,-1.23638071527869e-07,-5.64912553455532e-07,2.70972720781995e-07,-7.02785205962682e-09,-2.00180127652258e-07,4.06763148778897e-08,-3.46530536171525e-07,6.48096023194342e-08,-1.70625842525172e-08,1.26342272481536e-07,-3.09571032014875e-07,4.73815587269802e-09,1.02607199733143e-07,-4.86286790054909e-08,2.11054655484875e-07,-2.26366238190003e-07,5.37152768239136e-07,-1.56335044926834e-08,3.92272481304587e-08,-2.75877161167948e-07,1.0215233342036e-07,-3.39739468340445e-07,1.89124826292406e-07,-9.89005696079894e-06,4.43066534454903e-07,-1.63990585649896e-06,-8.37656477334277e-06,-1.44525119520908e-05,-2.28672851749657e-07,-2.63372134622488e-05,9.44633929057137e-06,-4.60043656958028e-06,1.84554702162419e-06,1.39183614819654e-06,6.96020390985407e-07,2.82173406297926e-06,2.06039089333381e-05,2.32589260442448e-06,7.16443305791286e-07,1.67473955621491e-06,-8.45670007244945e-08,-5.017128411425e-09,1.75800989628757e-08,2.02559095125252e-09,-4.95703106200313e-09,1.58836124511179e-08,4.49565550535099e-09,-5.49231037858216e-09,3.16984686360001e-09,8.55098137800477e-09,-9.38405206766048e-09,6.47836810000254e-06,4.87017318078059e-06,1.17014188393064e-05,-1.79523621779159e-05,-4.88488626103487e-06,-6.7283377840483e-06,-1.62210119478467e-05,-2.11485215528291e-05,1.20610318059134e-05,4.0864283804732e-06,9.26173567322157e-08,6.89629260684587e-05,-0.000173432270249207,-1.78128878693418e-05,-1.34430101621155e-06,-7.56535488877351e-07,3.8326816441332e-06,-3.11100370876529e-06
"east_of_england","seed_date_alpha",-0.00412860929801437,-0.0279912697999313,-0.00473625072089712,0.000367344547056912,-0.00236384811326641,0.00160134288737359,0.000585201322514542,-0.00155348922868711,0.00124282661596355,-0.00162096230455494,-0.000522896439588249,-0.000216955551742207,-0.000482224977213064,-0.000193338352409948,-0.00123246639166625,0.00307268841403965,7.95706857831356e-05,-0.000838203713609708,0.00160872745839109,8.25590429416008e-05,-0.000713991493407913,-0.000136930453601508,-0.000169943731373624,-0.000327075950295207,0.000271935767234025,-0.000557539808365009,-0.000274251286110924,-0.00053278536212167,0.000734088199246092,-0.000227165492330795,-0.000211239835929108,0.0013706573796764,-0.000526806060668157,0.00060063896730947,0.000182668079003933,-0.000915484747306549,0.00265652915891461,-0.00315641500859307,0.00254268567658317,-0.00122629022792481,0.0349827634591362,0.0257491588757187,-0.0116477857113583,0.0169825633557514,-0.0318759142565222,-0.000742558844865317,0.0627924324352373,0.00659898344060519,-0.0145522982934566,0.0253967576458399,0.00399147989110524,-0.0087446840001425,0.00425173481041285,0.0212179810072522,-0.021758218370775,-0.00500476159529513,-0.0132909873998524,-0.0242426722956233,1.21535335241637e-05,-2.64132833683059e-05,6.26309178196277e-05,3.9031322642661e-05,-0.000131986292491209,-1.23535100555858e-05,8.75506192389424e-06,3.70717153418328e-05,-3.0720807639274e-05,-1.44420364273729e-05,-0.0355359002864216,0.0831561011516719,-0.00528826048595393,0.014817350581686,-0.10105159296315,0.0125733998425129,-0.0403429986527081,0.128832070809258,-0.0407806659638787,0.0127359140127281,6.89629260684587e-05,2.17107365663081,-0.526995044034005,0.201632715875579,-0.630500020554886,0.03222477655498,-0.0169440990819195,-0.0109109355868623
"east_of_england","seed_date_delta",-0.0240044509544664,-0.276508700709865,-0.0353513682700077,-0.00425360336670669,0.000533012268816428,0.00322629866533327,0.000153304558159466,-0.000454408761924306,-0.000139835938761258,-0.000831807849176231,0.000400642384703862,0.000977346014465611,-0.00178829333770262,0.000984750040413616,0.0013614498156426,0.0166243790280385,-0.00273920313381251,-0.000641107983093909,-0.012536158572495,-0.00174697542014017,-0.00317101686318629,-0.00524290845300395,-0.00269255971843891,-0.00386971164155551,-0.0076759183639828,-0.00371247536453407,-0.000111615956024325,-0.00569368329380833,-0.00836071601024515,-0.000242733689132443,0.00103652676153657,-0.00286111791872521,-0.00618679672738495,-0.00247960128651278,-0.00139038536419667,0.00489948270209263,-0.00733675010332565,0.00784644287876589,-0.00371930910661933,-0.00512064857541404,0.0493428833479905,0.144589628805478,0.0412843920380175,-0.0836417341534038,-0.0844683399177246,0.0618526375640243,0.393391053494896,0.0387524232264207,0.170130318795866,-0.0175721132252804,-0.0212220389333331,0.010102086703294,-0.0409175325468375,0.0820742573120346,0.0102516967617201,0.0166833321407276,0.00106743521568424,-0.260422775948444,2.17964701131109e-05,0.000275113050803443,-0.000457777315413483,1.68306020044576e-05,-0.000678677276323204,5.31165763892731e-05,-0.000181153746939004,0.000168000420946983,6.59460676433361e-05,-0.000406898274141128,-0.101564587355143,-0.0776546739089738,0.0350579035616271,-0.118218968132443,0.409469159399974,-0.0945850734218064,-0.0971443833532906,-0.0256045208885933,-0.00528707163309843,0.00793190158662822,-0.000173432270249207,-0.526995044034005,11.2434524782833,-0.953505224218053,0.282345954009517,-0.00923114864753768,0.198926913604036,-0.0474929980149459
"east_of_england","seed_date_omicron",0.000968314932141955,0.033033505961418,0.00607952114228021,0.000534185720271075,-0.000376831480523773,0.000401061556776856,-0.000479718859732396,0.00016893681054719,-0.000338727936994618,0.000103124563746603,-0.000133634160791247,-0.000251985184198615,0.000220066288373258,-0.0005942501326556,3.82068781625883e-06,-0.00279108209653321,0.000448204386696538,-0.000213900758753982,0.00233749123341308,0.000100681290006247,0.000162683266000278,0.000724329024473307,0.000326211302554329,0.000466986796131548,0.000873377787340673,0.000353178638273678,0.00014029611311791,0.000564459152141924,0.00121787410794826,-0.000993593001732415,-0.000314254806698781,-0.00106472393807441,0.00170953262742935,-0.00313486626236203,0.000123203966134332,-0.000575182560498601,0.00124263022453769,-0.00142021390960799,0.000831727099414018,0.000312531319424155,-0.00503333125732539,-0.0237841641942294,-0.00309996910532201,0.0310439576162799,-0.00344742366905442,-0.00832772622241623,-0.0503079409721334,-0.028530899354018,-0.0322781380079046,-0.00338948342037094,0.00228263506737238,-0.00515143984265803,-0.000573075031781484,-0.0261867303877014,-0.009885515574437,0.00111705168201475,-0.00726934347458097,0.0496633863217786,-2.61945427681246e-05,-0.000134249211041593,4.10375101392763e-05,-5.5786577864257e-05,0.000254278917119477,-4.48406664968126e-06,3.78009215721114e-06,1.99864893327625e-05,-3.96121988422973e-05,8.73388601515928e-05,-0.0313182590960286,0.0160119323010953,-0.00286174478715437,0.0485335547246297,-0.00445492643278713,0.0066027753671336,0.00263207041075932,0.0711312371845564,-0.0164389375197595,-0.00748609231579718,-1.78128878693418e-05,0.201632715875579,-0.953505224218053,0.668908909963682,-0.224184511021966,0.00783620556952092,-0.0300529753352267,0.0270619269105794
"east_of_england","start_date",0.000234717059201198,-0.0848420225102764,-0.0030767340512828,-0.000829536842831022,0.00608212808619747,-0.00177280139385164,-0.00320016421088851,0.00484726474804003,-0.00456933536163033,0.00401708111051568,-0.0028596511693592,-2.53750950245961e-05,-0.00112629594397483,0.00190700155683072,-0.00146543101716443,-0.0142425693260431,0.00109315346593541,-0.00177311089242071,-0.00458175158579048,-0.00175910329298276,0.000372632772110658,-0.000505323332327899,-0.00192132988514718,-0.000347684567306821,-0.00449933374208355,0.00289277199157193,0.00150655901470744,-0.00278557895871352,-0.00144531514734497,-0.000463268559757071,0.000745524376832364,-0.00290861651621298,-0.000240676301868466,0.00377097638722493,-0.000787621714774961,0.00207947137117479,-0.00636868352163891,0.00390017020166603,-0.00255261028054913,0.00142308043704179,-0.120202052397809,-0.105220749460768,-0.0486782594138396,-0.0626484586496388,0.0346685212214754,-0.0515024604791454,-0.163615362061467,0.0204921369517534,-0.0680494568149664,-0.0268375646613346,-0.0073645362656474,-0.0038824891868979,0.0221780501356741,0.0496621752268037,0.0834181603822422,0.00532062463433791,0.0326192237208436,0.169321968033911,7.63336394039448e-05,-0.000103179720097309,-0.000486764722413888,-8.42235954131531e-05,0.000400271508536522,-0.000133805448266568,0.000255134739818758,-0.00025721347961157,-0.00011958815054499,-0.000115798981885362,-0.103403815994683,0.132618270428891,-0.065377338336467,-0.0932425250804176,0.0779626767068823,-0.0789638638115961,0.00452441382227674,-0.359261953525112,0.143385618025501,0.00260395838914738,-1.34430101621155e-06,-0.630500020554886,0.282345954009517,-0.224184511021966,2.33762875842129,-0.00206126617913462,0.0302683038410387,-0.0019009801951841
"east_of_england","ta_alpha",-6.04698603565288e-05,-0.000473962401717253,-0.000104947976421176,1.46472140799222e-05,-7.50453651964466e-06,9.51525812778257e-06,5.57972991936581e-06,-9.9574766159261e-06,1.38969145324725e-06,-2.38002142682818e-05,-1.73518671267229e-05,-7.36829160022925e-06,-1.15733513106681e-05,-1.6614294174975e-06,-2.24244559221897e-05,6.90098036410714e-06,1.41669067540108e-05,-2.27136273647034e-05,3.41844259036595e-05,-4.00664983304211e-06,-6.42946201441919e-06,4.23173395935941e-06,-1.25369778912424e-05,1.60002036900414e-05,-1.93546591404379e-05,1.09135092699079e-05,-6.20115479914016e-06,-1.22525708541784e-05,1.77351586728437e-05,-1.53985438358251e-05,-3.04243135604006e-07,1.86279265689813e-07,5.43239938554069e-06,3.55191206018847e-06,5.94598763434857e-06,-1.75879796269208e-05,4.01002605132299e-05,-5.42645672302196e-05,3.85813536641211e-05,9.9441280742977e-06,-0.000489011525746017,-0.000445739839687068,-0.000384456982162719,0.00031903917303918,-2.03591608444432e-05,-0.000389697995636766,0.000289798948618244,-0.000361676371358227,-0.000526851426077743,0.000176633796497187,-1.13020693500233e-05,-0.000247469282967344,7.54321079147656e-06,-0.00028020058268003,0.000107272016149258,-4.69821675450098e-06,-0.000166281262786447,0.000886138921162529,4.71748214012193e-07,-2.41054846434476e-06,-3.04358832366467e-07,-3.87842507267243e-08,2.80105113779026e-06,-9.00798794732065e-07,1.34937385539572e-06,-5.36029260488174e-07,-1.38065250427276e-06,8.83488939336992e-07,-0.00142717176421779,0.00174345011312186,-0.000688875629756132,0.000742022040876738,-0.00141139846026027,0.000260500962057576,-0.000131043986647279,0.00167173997266829,-0.000351846889564858,-0.000133989059006564,-7.56535488877351e-07,0.03222477655498,-0.00923114864753768,0.00783620556952092,-0.00206126617913462,0.000697841997524845,-0.000589125815662634,6.51197575579269e-05
"east_of_england","ta_delta",-0.000367063054500673,-0.00537124303529969,-0.000279667642283912,-0.000167507552840784,2.7611674552546e-05,5.99517431249598e-05,-3.56904611002969e-05,4.53333574642543e-05,-4.75025674620895e-05,3.77589551565797e-05,-1.10265952921069e-05,1.84013153958162e-05,-4.24813163335219e-05,7.23674191321813e-05,-4.54726281709145e-05,0.000148092182645527,-6.35091612071579e-05,-5.50171019196081e-05,-0.000402205355557212,-3.77203512955758e-05,-9.08600915581932e-05,-0.000142684163052867,-7.5445140883229e-05,-0.00017735139425841,-0.00020345548231694,-7.87728114565042e-05,4.79206678316556e-05,-0.000180516459386492,-0.000252180769689112,-2.65760272136014e-05,2.11753290464013e-05,-0.000136800140953499,-0.000160478333820037,-1.61669765679409e-05,-5.32769224079245e-05,0.000148017438360659,-0.000292016691519399,0.000247781421420694,-0.000120872925996603,-0.000134567486145616,0.00112602056718241,0.0018835978367087,0.000844049907834573,-0.00241822213602647,-0.00283562247658492,0.000998824164951233,0.00352121746887006,0.00216607220760946,0.00269257683089519,-0.000308993592260814,-0.000833245199443501,0.000543853554717996,-8.07100303262373e-05,0.00473900357791523,0.000862901683935042,0.000475421272486888,0.000523076844476109,-0.0037721207112703,-1.79335616428258e-07,7.61533828871957e-06,-1.43568961245528e-05,-7.56794311627104e-07,-1.236805197697e-05,3.61422836497137e-07,-3.50020032340645e-06,3.53975597784628e-06,1.71240166211691e-06,-1.39166481955145e-05,-0.00197080561080473,-0.00314327842671161,0.00160804305060658,-0.00541292513095578,0.00868071653841746,-0.00383259828018931,-0.00326156766328382,-0.0068309956533321,0.00302387373646613,0.000843516754115058,3.8326816441332e-06,-0.0169440990819195,0.198926913604036,-0.0300529753352267,0.0302683038410387,-0.000589125815662634,0.00610349907524865,-0.00108132112258519
"east_of_england","ta_omicron",0.000312512401228384,0.00274459631263848,0.000476690260791677,3.33069502748499e-05,-4.64013357544045e-06,-4.88596986189541e-05,6.13002607824772e-05,-2.82086897916859e-05,-6.14870062943768e-06,-4.24426231914467e-06,7.95211433568197e-06,-1.39464677869733e-05,1.89114284874968e-05,-3.43126410621998e-05,8.05055891591396e-06,-9.99398752950475e-05,1.5790753161229e-05,-3.33703855578166e-06,7.29579509000918e-05,1.41675940763882e-05,1.37157289373267e-05,2.3788483266817e-05,2.77693095210239e-05,5.15557831656108e-06,2.63322098445923e-05,1.89819144858064e-05,1.38758009016338e-05,4.59940449770335e-05,1.85133001932354e-05,-6.74766998444813e-05,-2.68908146944582e-05,-7.31521251830918e-05,4.01203214873015e-05,-7.62128746695606e-05,-4.35478987633988e-06,-1.23866912260636e-05,2.68811926564213e-05,-4.14200151474245e-05,2.24729723315438e-05,5.57043059283133e-05,-8.11853798348096e-05,-0.00213113709086951,6.46908394566838e-05,0.00216830832827594,1.77038681871818e-05,-0.000471304246549876,-0.00350726070267535,-0.00145942542046727,-0.000875491745765283,-0.000293238604475124,-0.000342216469377836,-0.000171899160763453,0.000210425577188073,-0.00160079095032437,-0.000339141924980923,9.9941891319961e-05,-0.000176145036337319,0.00308109015624241,-2.12631059705938e-06,-6.56592775276926e-06,1.61040185398911e-06,-3.29656522875553e-06,1.51882953997158e-05,-1.69953441182409e-06,-2.17383483414892e-07,3.9148502089859e-07,-1.83101451558394e-06,8.20679651396028e-06,0.000164642256682474,-0.000349890848325323,-0.000195194394759793,0.00170448061575149,-0.00116562071782476,0.000347113547677027,0.00136304359269183,0.00181807966047112,-0.000315713154644569,-0.000767879441954484,-3.11100370876529e-06,-0.0109109355868623,-0.0474929980149459,0.0270619269105794,-0.0019009801951841,6.51197575579269e-05,-0.00108132112258519,0.00188840028977746
